Recording timestamp	Sensor	Event	Event value	Gaze point X	Gaze point Y	Validity left	Validity right
58788	Eye Tracker			953	537	Valid	Valid
58791	Eye Tracker			955	542	Valid	Valid
58794	Mouse						
58795	Eye Tracker			956	542	Valid	Valid
58798	Eye Tracker			955	541	Valid	Valid
58801	Eye Tracker			955	541	Valid	Valid
58805	Eye Tracker			955	542	Valid	Valid
58808	Eye Tracker			954	540	Valid	Valid
58810	Mouse						
58811	Eye Tracker			955	542	Valid	Valid
58815	Eye Tracker			955	539	Valid	Valid
58818	Eye Tracker			956	539	Valid	Valid
58821	Eye Tracker			953	538	Valid	Valid
58825	Eye Tracker			955	540	Valid	Valid
58826	Mouse						
58828	Eye Tracker			956	541	Valid	Valid
58831	Eye Tracker			955	540	Valid	Valid
58835	Eye Tracker			954	541	Valid	Valid
58838	Eye Tracker			954	538	Valid	Valid
58841	Eye Tracker			954	539	Valid	Valid
58842	Mouse						
58845	Eye Tracker			956	539	Valid	Valid
58848	Eye Tracker			956	538	Valid	Valid
58851	Eye Tracker			956	540	Valid	Valid
58855	Eye Tracker			955	541	Valid	Valid
58858	Eye Tracker			955	542	Valid	Valid
58858	Mouse						
58861	Eye Tracker			954	539	Valid	Valid
58865	Eye Tracker			956	538	Valid	Valid
58868	Eye Tracker			954	536	Valid	Valid
58871	Eye Tracker			957	539	Valid	Valid
58874	Mouse						
58875	Eye Tracker			955	539	Valid	Valid
58878	Eye Tracker			957	540	Valid	Valid
58881	Eye Tracker			955	541	Valid	Valid
58885	Eye Tracker			954	541	Valid	Valid
58888	Eye Tracker			958	539	Valid	Valid
58891	Eye Tracker			954	540	Valid	Valid
58895	Eye Tracker			955	539	Valid	Valid
58898	Eye Tracker			956	540	Valid	Valid
58898	Mouse						
58901	Eye Tracker			955	539	Valid	Valid
58905	Eye Tracker			957	537	Valid	Valid
58908	Eye Tracker			955	539	Valid	Valid
58911	Eye Tracker			955	539	Valid	Valid
58914	Mouse						
58915	Eye Tracker			953	538	Valid	Valid
58918	Eye Tracker			954	538	Valid	Valid
58921	Eye Tracker			956	535	Valid	Valid
58925	Eye Tracker			953	539	Valid	Valid
58928	Eye Tracker			954	537	Valid	Valid
58930	Mouse						
58931	Eye Tracker			956	538	Valid	Valid
58935	Eye Tracker			954	538	Valid	Valid
58938	Eye Tracker			957	538	Valid	Valid
58941	Eye Tracker			955	540	Valid	Valid
58945	Eye Tracker			956	537	Valid	Valid
58946	Mouse						
58948	Eye Tracker			956	540	Valid	Valid
58951	Eye Tracker			957	536	Valid	Valid
58955	Eye Tracker			954	536	Valid	Valid
58958	Eye Tracker			958	540	Valid	Valid
58961	Eye Tracker			954	538	Valid	Valid
58962	Mouse						
58965	Eye Tracker			957	537	Valid	Valid
58968	Eye Tracker			955	538	Valid	Valid
58971	Eye Tracker			954	536	Valid	Valid
58975	Eye Tracker			957	535	Valid	Valid
58978	Eye Tracker			953	536	Valid	Valid
58978	Mouse						
58981	Eye Tracker			954	538	Valid	Valid
58985	Eye Tracker			955	537	Valid	Valid
58988	Eye Tracker			954	536	Valid	Valid
58991	Eye Tracker			956	537	Valid	Valid
58994	Mouse						
58995	Eye Tracker			956	537	Valid	Valid
58998	Eye Tracker			956	535	Valid	Valid
59001	Eye Tracker			954	536	Valid	Valid
59005	Eye Tracker			954	535	Valid	Valid
59008	Eye Tracker			955	535	Valid	Valid
59010	Mouse						
59011	Eye Tracker			955	535	Valid	Valid
59015	Eye Tracker			954	535	Valid	Valid
59018	Eye Tracker			955	534	Valid	Valid
59021	Eye Tracker			956	535	Valid	Valid
59025	Eye Tracker			956	538	Valid	Valid
59026	Mouse						
59028	Eye Tracker			954	535	Valid	Valid
59031	Eye Tracker			958	535	Valid	Valid
59035	Eye Tracker			955	535	Valid	Valid
59038	Eye Tracker			954	535	Valid	Valid
59041	Eye Tracker			957	533	Valid	Valid
59042	Mouse						
59045	Eye Tracker			954	534	Valid	Valid
59048	Eye Tracker			955	535	Valid	Valid
59051	Eye Tracker			956	535	Valid	Valid
59055	Eye Tracker			957	535	Valid	Valid
59058	Eye Tracker			956	536	Valid	Valid
59058	Mouse						
59061	Eye Tracker			957	534	Valid	Valid
59065	Eye Tracker			957	535	Valid	Valid
59068	Eye Tracker			956	534	Valid	Valid
59071	Eye Tracker			956	534	Valid	Valid
59074	Mouse						
59075	Eye Tracker			955	536	Valid	Valid
59078	Eye Tracker			957	535	Valid	Valid
59081	Eye Tracker			955	535	Valid	Valid
59085	Eye Tracker			957	537	Valid	Valid
59088	Eye Tracker			957	538	Valid	Valid
59090	Mouse						
59091	Eye Tracker			957	535	Valid	Valid
59095	Eye Tracker			954	535	Valid	Valid
59098	Eye Tracker			954	537	Valid	Valid
59101	Eye Tracker			957	535	Valid	Valid
59105	Eye Tracker			957	533	Valid	Valid
59106	Mouse						
59108	Eye Tracker			954	531	Valid	Valid
59111	Eye Tracker			955	533	Valid	Valid
59115	Eye Tracker			957	533	Valid	Valid
59118	Eye Tracker			957	534	Valid	Valid
59121	Eye Tracker			957	536	Valid	Valid
59122	Mouse						
59125	Eye Tracker			956	535	Valid	Valid
59128	Eye Tracker			955	534	Valid	Valid
59131	Eye Tracker			958	534	Valid	Valid
59135	Eye Tracker			959	535	Valid	Valid
59138	Eye Tracker			957	535	Valid	Valid
59138	Mouse						
59141	Eye Tracker			958	535	Valid	Valid
59145	Eye Tracker			958	533	Valid	Valid
59148	Eye Tracker			959	536	Valid	Valid
59151	Eye Tracker			957	536	Valid	Valid
59154	Mouse						
59155	Eye Tracker			956	534	Valid	Valid
59158	Eye Tracker			957	535	Valid	Valid
59161	Eye Tracker			959	535	Valid	Valid
59165	Eye Tracker			957	535	Valid	Valid
59168	Eye Tracker			956	536	Valid	Valid
59170	Mouse						
59171	Eye Tracker			958	533	Valid	Valid
59175	Eye Tracker			956	535	Valid	Valid
59178	Eye Tracker			958	536	Valid	Valid
59181	Eye Tracker			957	536	Valid	Valid
59185	Eye Tracker			956	533	Valid	Valid
59186	Mouse						
59188	Eye Tracker			956	534	Valid	Valid
59191	Eye Tracker			957	535	Valid	Valid
59195	Eye Tracker			957	535	Valid	Valid
59198	Eye Tracker			956	533	Valid	Valid
59201	Eye Tracker			956	534	Valid	Valid
59202	Mouse						
59205	Eye Tracker			956	535	Valid	Valid
59208	Eye Tracker			955	536	Valid	Valid
59211	Eye Tracker			959	537	Valid	Valid
59215	Eye Tracker			957	536	Valid	Valid
59218	Eye Tracker			957	534	Valid	Valid
59221	Eye Tracker			955	534	Valid	Valid
59225	Eye Tracker			957	534	Valid	Valid
59228	Eye Tracker			957	534	Valid	Valid
59231	Eye Tracker			956	535	Valid	Valid
59235	Eye Tracker			957	536	Valid	Valid
59238	Eye Tracker			955	535	Valid	Valid
59241	Eye Tracker			956	533	Valid	Valid
59245	Eye Tracker			957	534	Valid	Valid
59248	Eye Tracker			955	535	Valid	Valid
59251	Eye Tracker			955	534	Valid	Valid
59255	Eye Tracker			955	531	Valid	Valid
59258	Eye Tracker			955	533	Valid	Valid
59258	Mouse						
59261	Eye Tracker			955	533	Valid	Valid
59265	Eye Tracker			955	534	Valid	Valid
59268	Eye Tracker			955	532	Valid	Valid
59271	Eye Tracker			957	535	Valid	Valid
59274	Mouse						
59275	Eye Tracker			957	532	Valid	Valid
59278	Eye Tracker			957	533	Valid	Valid
59281	Eye Tracker			958	535	Valid	Valid
59285	Eye Tracker			957	533	Valid	Valid
59288	Eye Tracker			957	533	Valid	Valid
59290	Mouse						
59291	Eye Tracker			958	535	Valid	Valid
59295	Eye Tracker			958	535	Valid	Valid
59298	Eye Tracker			958	534	Valid	Valid
59301	Eye Tracker			956	532	Valid	Valid
59305	Eye Tracker			957	532	Valid	Valid
59306	Mouse						
59308	Eye Tracker			957	533	Valid	Valid
59311	Eye Tracker			958	532	Valid	Valid
59315	Eye Tracker			959	535	Valid	Valid
59318	Eye Tracker			960	533	Valid	Valid
59321	Eye Tracker			958	535	Valid	Valid
59325	Eye Tracker			959	532	Valid	Valid
59328	Eye Tracker			959	534	Valid	Valid
59331	Eye Tracker			958	535	Valid	Valid
59335	Eye Tracker			959	533	Valid	Valid
59338	Eye Tracker			959	532	Valid	Valid
59341	Eye Tracker			958	533	Valid	Valid
59345	Eye Tracker			958	533	Valid	Valid
59348	Eye Tracker			959	533	Valid	Valid
59351	Eye Tracker			959	533	Valid	Valid
59355	Eye Tracker			955	533	Valid	Valid
59358	Eye Tracker			957	532	Valid	Valid
59361	Eye Tracker			955	534	Valid	Valid
59365	Eye Tracker			955	531	Valid	Valid
59368	Eye Tracker			956	532	Valid	Valid
59371	Eye Tracker			956	533	Valid	Valid
59375	Eye Tracker			955	530	Valid	Valid
59378	Eye Tracker			955	531	Valid	Valid
59381	Eye Tracker			954	532	Valid	Valid
59385	Eye Tracker			955	535	Valid	Valid
59388	Eye Tracker			956	533	Valid	Valid
59391	Eye Tracker			956	532	Valid	Valid
59395	Eye Tracker			955	534	Valid	Valid
59398	Eye Tracker			957	534	Valid	Valid
59401	Eye Tracker			958	532	Valid	Valid
59405	Eye Tracker			958	531	Valid	Valid
59408	Eye Tracker			956	531	Valid	Valid
59411	Eye Tracker			957	532	Valid	Valid
59415	Eye Tracker			957	531	Valid	Valid
59418	Eye Tracker			956	532	Valid	Valid
59421	Eye Tracker			957	532	Valid	Valid
59425	Eye Tracker			957	533	Valid	Valid
59428	Eye Tracker			955	531	Valid	Valid
59431	Eye Tracker			955	533	Valid	Valid
59435	Eye Tracker			953	530	Valid	Valid
59438	Eye Tracker			955	533	Valid	Valid
59441	Eye Tracker			956	534	Valid	Valid
59445	Eye Tracker			955	532	Valid	Valid
59448	Eye Tracker			955	531	Valid	Valid
59451	Eye Tracker			955	531	Valid	Valid
59455	Eye Tracker			955	531	Valid	Valid
59458	Eye Tracker			954	533	Valid	Valid
59461	Eye Tracker			955	532	Valid	Valid
59465	Eye Tracker			956	533	Valid	Valid
59468	Eye Tracker			955	533	Valid	Valid
59471	Eye Tracker			956	533	Valid	Valid
59475	Eye Tracker			955	532	Valid	Valid
59478	Eye Tracker			956	534	Valid	Valid
59481	Eye Tracker			955	531	Valid	Valid
59485	Eye Tracker			954	531	Valid	Valid
59488	Eye Tracker			955	531	Valid	Valid
59491	Eye Tracker			954	532	Valid	Valid
59495	Eye Tracker			955	532	Valid	Valid
59498	Eye Tracker			955	533	Valid	Valid
59501	Eye Tracker			955	533	Valid	Valid
59505	Eye Tracker			955	534	Valid	Valid
59508	Eye Tracker			953	533	Valid	Valid
59511	Eye Tracker			958	533	Valid	Valid
59515	Eye Tracker			957	532	Valid	Valid
59518	Eye Tracker			955	533	Valid	Valid
59521	Eye Tracker			957	535	Valid	Valid
59525	Eye Tracker			954	534	Valid	Valid
59528	Eye Tracker			956	533	Valid	Valid
59531	Eye Tracker			956	533	Valid	Valid
59535	Eye Tracker			955	534	Valid	Valid
59538	Eye Tracker			956	531	Valid	Valid
59541	Eye Tracker			955	534	Valid	Valid
59545	Eye Tracker			957	533	Valid	Valid
59548	Eye Tracker			955	533	Valid	Valid
59551	Eye Tracker			956	532	Valid	Valid
59555	Eye Tracker			956	534	Valid	Valid
59558	Eye Tracker			957	533	Valid	Valid
59561	Eye Tracker			955	532	Valid	Valid
59565	Eye Tracker			956	532	Valid	Valid
59568	Eye Tracker			956	532	Valid	Valid
59571	Eye Tracker			955	532	Valid	Valid
59575	Eye Tracker			955	532	Valid	Valid
59578	Eye Tracker			954	533	Valid	Valid
59581	Eye Tracker			954	534	Valid	Valid
59585	Eye Tracker			956	533	Valid	Valid
59588	Eye Tracker			954	534	Valid	Valid
59591	Eye Tracker			955	533	Valid	Valid
59595	Eye Tracker			956	533	Valid	Valid
59598	Eye Tracker			956	536	Valid	Valid
59601	Eye Tracker			956	536	Valid	Valid
59605	Eye Tracker			955	534	Valid	Valid
59608	Eye Tracker			956	536	Valid	Valid
59611	Eye Tracker			956	534	Valid	Valid
59615	Eye Tracker			956	534	Valid	Valid
59618	Eye Tracker			955	533	Valid	Valid
59621	Eye Tracker			956	535	Valid	Valid
59625	Eye Tracker			956	532	Valid	Valid
59626	Mouse						
59628	Eye Tracker			956	533	Valid	Valid
59631	Eye Tracker			957	532	Valid	Valid
59635	Eye Tracker			956	532	Valid	Valid
59638	Eye Tracker			955	531	Valid	Valid
59641	Eye Tracker			956	533	Valid	Valid
59642	Mouse						
59645	Eye Tracker			955	533	Valid	Valid
59648	Eye Tracker			956	532	Valid	Valid
59651	Eye Tracker			955	533	Valid	Valid
59655	Eye Tracker			954	532	Valid	Valid
59658	Eye Tracker			954	533	Valid	Valid
59661	Eye Tracker			955	534	Valid	Valid
59665	Eye Tracker			956	535	Valid	Valid
59668	Eye Tracker			956	534	Valid	Valid
59671	Eye Tracker			957	533	Valid	Valid
59675	Eye Tracker			956	533	Valid	Valid
59678	Eye Tracker			956	534	Valid	Valid
59681	Eye Tracker			956	533	Valid	Valid
59685	Eye Tracker			957	530	Valid	Valid
59688	Eye Tracker			955	535	Valid	Valid
59691	Eye Tracker			957	534	Valid	Valid
59695	Eye Tracker			957	534	Valid	Valid
59698	Eye Tracker			956	532	Valid	Valid
59701	Eye Tracker			955	532	Valid	Valid
59705	Eye Tracker			955	535	Valid	Valid
59708	Eye Tracker			956	535	Valid	Valid
59711	Eye Tracker			957	535	Valid	Valid
59715	Eye Tracker			957	534	Valid	Valid
59718	Eye Tracker			956	535	Valid	Valid
59721	Eye Tracker			956	533	Valid	Valid
59722	Mouse						
59725	Eye Tracker			956	536	Valid	Valid
59728	Eye Tracker			955	534	Valid	Valid
59731	Eye Tracker			959	533	Valid	Valid
59735	Eye Tracker			957	534	Valid	Valid
59738	Eye Tracker			957	534	Valid	Valid
59741	Eye Tracker			959	534	Valid	Valid
59745	Eye Tracker			958	532	Valid	Valid
59748	Eye Tracker			956	532	Valid	Valid
59751	Eye Tracker			957	532	Valid	Valid
59755	Eye Tracker			956	532	Valid	Valid
59758	Eye Tracker			956	536	Valid	Valid
59761	Eye Tracker			956	535	Valid	Valid
59765	Eye Tracker			957	536	Valid	Valid
59768	Eye Tracker			957	537	Valid	Valid
59771	Eye Tracker			957	537	Valid	Valid
59775	Eye Tracker			955	534	Valid	Valid
59778	Eye Tracker			959	535	Valid	Valid
59781	Eye Tracker			957	537	Valid	Valid
59785	Eye Tracker			958	533	Valid	Valid
59786	Mouse						
59788	Eye Tracker			957	536	Valid	Valid
59791	Eye Tracker			958	534	Valid	Valid
59795	Eye Tracker			957	535	Valid	Valid
59798	Eye Tracker			957	534	Valid	Valid
59801	Eye Tracker			957	535	Valid	Valid
59802	Mouse						
59805	Eye Tracker			956	534	Valid	Valid
59808	Eye Tracker			958	532	Valid	Valid
59811	Eye Tracker			956	533	Valid	Valid
59815	Eye Tracker			957	534	Valid	Valid
59818	Eye Tracker			955	536	Valid	Valid
59821	Eye Tracker			954	536	Valid	Valid
59825	Eye Tracker			957	533	Valid	Valid
59826	Mouse						
59828	Eye Tracker			957	534	Valid	Valid
59831	Eye Tracker			956	531	Valid	Valid
59835	Eye Tracker			957	530	Valid	Valid
59838	Eye Tracker			956	534	Valid	Valid
59841	Eye Tracker			957	535	Valid	Valid
59845	Eye Tracker			956	534	Valid	Valid
59848	Eye Tracker			957	534	Valid	Valid
59850	Mouse						
59851	Eye Tracker			958	533	Valid	Valid
59855	Eye Tracker			956	532	Valid	Valid
59858	Eye Tracker			957	535	Valid	Valid
59861	Eye Tracker			956	533	Valid	Valid
59865	Eye Tracker			956	535	Valid	Valid
59868	Eye Tracker			954	535	Valid	Valid
59871	Eye Tracker			957	537	Valid	Valid
59874	Mouse						
59875	Eye Tracker			956	534	Valid	Valid
59878	Eye Tracker			958	534	Valid	Valid
59881	Eye Tracker			955	532	Valid	Valid
59885	Eye Tracker			955	531	Valid	Valid
59888	Eye Tracker			958	531	Valid	Valid
59890	Mouse						
59891	Eye Tracker			956	532	Valid	Valid
59895	Eye Tracker			957	531	Valid	Valid
59898	Eye Tracker			959	531	Valid	Valid
59901	Eye Tracker			957	533	Valid	Valid
59905	Eye Tracker			956	531	Valid	Valid
59908	Eye Tracker			956	532	Valid	Valid
59911	Eye Tracker			956	533	Valid	Valid
59915	Eye Tracker			955	533	Valid	Valid
59918	Eye Tracker			955	534	Valid	Valid
59921	Eye Tracker			955	531	Valid	Valid
59925	Eye Tracker			955	533	Valid	Valid
59928	Eye Tracker			954	533	Valid	Valid
59931	Eye Tracker			955	532	Valid	Valid
59935	Eye Tracker			956	531	Valid	Valid
59938	Eye Tracker			955	533	Valid	Valid
59941	Eye Tracker			956	531	Valid	Valid
59945	Eye Tracker			956	534	Valid	Valid
59948	Eye Tracker			957	533	Valid	Valid
59951	Eye Tracker			955	531	Valid	Valid
59955	Eye Tracker			957	536	Valid	Valid
59958	Eye Tracker			957	533	Valid	Valid
59961	Eye Tracker			956	532	Valid	Valid
59965	Eye Tracker			955	533	Valid	Valid
59968	Eye Tracker			955	532	Valid	Valid
59971	Eye Tracker			954	532	Valid	Valid
59975	Eye Tracker			954	529	Valid	Valid
59978	Eye Tracker			956	531	Valid	Valid
59981	Eye Tracker			956	530	Valid	Valid
59985	Eye Tracker			955	531	Valid	Valid
59988	Eye Tracker			957	531	Valid	Valid
59991	Eye Tracker			956	532	Valid	Valid
59995	Eye Tracker			955	531	Valid	Valid
59998	Eye Tracker			956	533	Valid	Valid
60001	Eye Tracker			957	530	Valid	Valid
60002	Mouse						
60005	Eye Tracker			956	532	Valid	Valid
60008	Eye Tracker			957	532	Valid	Valid
60011	Eye Tracker			955	532	Valid	Valid
60015	Eye Tracker			957	532	Valid	Valid
60018	Eye Tracker			956	532	Valid	Valid
60021	Eye Tracker			956	532	Valid	Valid
60025	Eye Tracker			956	535	Valid	Valid
60028	Eye Tracker			955	533	Valid	Valid
60031	Eye Tracker			953	532	Valid	Valid
60034	Mouse						
60035	Eye Tracker			956	532	Valid	Valid
60038	Eye Tracker			956	532	Valid	Valid
60041	Eye Tracker			956	533	Valid	Valid
60045	Eye Tracker			955	533	Valid	Valid
60048	Eye Tracker			955	532	Valid	Valid
60051	Eye Tracker			956	534	Valid	Valid
60055	Eye Tracker			957	533	Valid	Valid
60058	Eye Tracker			958	534	Valid	Valid
60061	Eye Tracker			958	533	Valid	Valid
60065	Eye Tracker			957	531	Valid	Valid
60068	Eye Tracker			958	534	Valid	Valid
60071	Eye Tracker			955	532	Valid	Valid
60075	Eye Tracker			955	531	Valid	Valid
60078	Eye Tracker			956	532	Valid	Valid
60081	Eye Tracker			957	531	Valid	Valid
60085	Eye Tracker			956	534	Valid	Valid
60088	Eye Tracker			955	533	Valid	Valid
60091	Eye Tracker			955	532	Valid	Valid
60095	Eye Tracker			954	533	Valid	Valid
60098	Eye Tracker			954	532	Valid	Valid
60101	Eye Tracker			955	532	Valid	Valid
60105	Eye Tracker			957	534	Valid	Valid
60108	Eye Tracker			955	533	Valid	Valid
60111	Eye Tracker			956	533	Valid	Valid
60115	Eye Tracker			956	531	Valid	Valid
60118	Eye Tracker			954	532	Valid	Valid
60121	Eye Tracker			953	533	Valid	Valid
60125	Eye Tracker			954	534	Valid	Valid
60128	Eye Tracker			955	532	Valid	Valid
60131	Eye Tracker			957	533	Valid	Valid
60135	Eye Tracker			957	533	Valid	Valid
60138	Eye Tracker			955	533	Valid	Valid
60141	Eye Tracker			955	534	Valid	Valid
60145	Eye Tracker			956	532	Valid	Valid
60148	Eye Tracker			957	532	Valid	Valid
60151	Eye Tracker			956	535	Valid	Valid
60155	Eye Tracker			955	535	Valid	Valid
60158	Eye Tracker			956	535	Valid	Valid
60161	Eye Tracker			955	535	Valid	Valid
60165	Eye Tracker			955	532	Valid	Valid
60168	Eye Tracker			957	534	Valid	Valid
60171	Eye Tracker			955	533	Valid	Valid
60175	Eye Tracker			957	534	Valid	Valid
60178	Eye Tracker			956	535	Valid	Valid
60181	Eye Tracker			957	534	Valid	Valid
60185	Eye Tracker			957	535	Valid	Valid
60188	Eye Tracker			957	534	Valid	Valid
60191	Eye Tracker			957	535	Valid	Valid
60195	Eye Tracker			958	535	Valid	Valid
60198	Eye Tracker			957	535	Valid	Valid
60201	Eye Tracker			956	535	Valid	Valid
60205	Eye Tracker			956	536	Valid	Valid
60208	Eye Tracker			957	535	Valid	Valid
60211	Eye Tracker			956	535	Valid	Valid
60215	Eye Tracker			954	535	Valid	Valid
60218	Eye Tracker			954	537	Valid	Valid
60221	Eye Tracker			956	534	Valid	Valid
60225	Eye Tracker			956	535	Valid	Valid
60228	Eye Tracker			955	537	Valid	Valid
60231	Eye Tracker			955	536	Valid	Valid
60235	Eye Tracker			957	534	Valid	Valid
60238	Eye Tracker			955	533	Valid	Valid
60241	Eye Tracker			956	535	Valid	Valid
60242	Mouse						
60245	Eye Tracker			956	533	Valid	Valid
60248	Eye Tracker			956	533	Valid	Valid
60251	Eye Tracker			955	533	Valid	Valid
60255	Eye Tracker			956	535	Valid	Valid
60258	Eye Tracker			955	534	Valid	Valid
60261	Eye Tracker			956	534	Valid	Valid
60265	Eye Tracker			954	536	Valid	Valid
60266	Mouse						
60268	Eye Tracker			956	535	Valid	Valid
60271	Eye Tracker			956	533	Valid	Valid
60275	Eye Tracker			956	534	Valid	Valid
60278	Eye Tracker			956	535	Valid	Valid
60281	Eye Tracker			957	533	Valid	Valid
60285	Eye Tracker			957	534	Valid	Valid
60288	Eye Tracker			958	535	Valid	Valid
60290	Mouse						
60291	Eye Tracker			957	534	Valid	Valid
60295	Eye Tracker			956	534	Valid	Valid
60298	Eye Tracker			956	536	Valid	Valid
60301	Eye Tracker			956	536	Valid	Valid
60305	Eye Tracker			955	534	Valid	Valid
60308	Eye Tracker			956	533	Valid	Valid
60311	Eye Tracker			956	533	Valid	Valid
60315	Eye Tracker			957	536	Valid	Valid
60318	Eye Tracker			955	534	Valid	Valid
60321	Eye Tracker			956	535	Valid	Valid
60325	Eye Tracker			955	533	Valid	Valid
60328	Eye Tracker			955	534	Valid	Valid
60331	Eye Tracker			956	534	Valid	Valid
60335	Eye Tracker			956	535	Valid	Valid
60338	Eye Tracker			956	535	Valid	Valid
60341	Eye Tracker			956	533	Valid	Valid
60345	Eye Tracker			956	535	Valid	Valid
60348	Eye Tracker			955	534	Valid	Valid
60351	Eye Tracker			954	536	Valid	Valid
60355	Eye Tracker			955	535	Valid	Valid
60358	Eye Tracker			954	533	Valid	Valid
