Recording timestamp	Sensor	Event	Event value	Gaze point X	Gaze point Y	Validity left	Validity right
74249	Eye Tracker			594	702	Valid	Valid
74253	Eye Tracker			593	704	Valid	Valid
74256	Eye Tracker			589	706	Valid	Valid
74259	Eye Tracker			594	702	Valid	Valid
74263	Eye Tracker			596	706	Valid	Valid
74265	Mouse						
74266	Eye Tracker			596	702	Valid	Valid
74269	Eye Tracker			595	705	Valid	Valid
74273	Eye Tracker			590	701	Valid	Valid
74276	Eye Tracker			594	703	Valid	Valid
74279	Eye Tracker			590	704	Valid	Valid
74280	Mouse						
74283	Eye Tracker			592	703	Valid	Valid
74286	Eye Tracker			590	704	Valid	Valid
74289	Eye Tracker			590	705	Valid	Valid
74293	Eye Tracker			593	704	Valid	Valid
74296	Eye Tracker			590	705	Valid	Valid
74297	Mouse						
74299	Eye Tracker			595	702	Valid	Valid
74303	Eye Tracker			593	702	Valid	Valid
74306	Eye Tracker			593	705	Valid	Valid
74309	Eye Tracker			592	702	Valid	Valid
74313	Mouse						
74313	Eye Tracker			592	703	Valid	Valid
74316	Eye Tracker			596	706	Valid	Valid
74319	Eye Tracker			592	700	Valid	Valid
74323	Eye Tracker			591	707	Valid	Valid
74326	Eye Tracker			593	704	Valid	Valid
74329	Mouse						
74329	Eye Tracker			592	704	Valid	Valid
74333	Eye Tracker			594	706	Valid	Valid
74336	Eye Tracker			591	706	Valid	Valid
74339	Eye Tracker			594	704	Valid	Valid
74343	Eye Tracker			595	706	Valid	Valid
74346	Eye Tracker			594	701	Valid	Valid
74349	Eye Tracker			593	702	Valid	Valid
74353	Mouse						
74353	Eye Tracker			593	706	Valid	Valid
74356	Eye Tracker			595	701	Valid	Valid
74359	Eye Tracker			592	704	Valid	Valid
74363	Eye Tracker			594	701	Valid	Valid
74366	Eye Tracker			592	705	Valid	Valid
74369	Eye Tracker			594	704	Valid	Valid
74373	Eye Tracker			596	700	Valid	Valid
74376	Eye Tracker			592	705	Valid	Valid
74379	Eye Tracker			595	705	Valid	Valid
74383	Eye Tracker			595	702	Valid	Valid
74386	Eye Tracker			592	701	Valid	Valid
74389	Eye Tracker			592	701	Valid	Valid
74393	Eye Tracker			599	700	Valid	Valid
74396	Eye Tracker			596	703	Valid	Valid
74399	Eye Tracker			594	704	Valid	Valid
74403	Eye Tracker			598	702	Valid	Valid
74406	Eye Tracker			591	705	Valid	Valid
74409	Eye Tracker			598	701	Valid	Valid
74413	Eye Tracker			595	704	Valid	Valid
74416	Eye Tracker			593	704	Valid	Valid
74419	Eye Tracker			596	704	Valid	Valid
74423	Eye Tracker			593	704	Valid	Valid
74426	Eye Tracker			599	699	Valid	Valid
74429	Eye Tracker			592	703	Valid	Valid
74433	Eye Tracker			595	703	Valid	Valid
74436	Eye Tracker			598	703	Valid	Valid
74439	Eye Tracker			596	710	Valid	Valid
74443	Eye Tracker			594	706	Valid	Valid
74446	Eye Tracker			596	705	Valid	Valid
74449	Eye Tracker			593	708	Valid	Valid
74453	Eye Tracker			598	704	Valid	Valid
74456	Eye Tracker			597	700	Valid	Valid
74459	Eye Tracker			595	707	Valid	Valid
74463	Eye Tracker			596	704	Valid	Valid
74466	Eye Tracker			597	700	Valid	Valid
74469	Eye Tracker			597	701	Valid	Valid
74473	Eye Tracker			598	699	Valid	Valid
74476	Eye Tracker			592	704	Valid	Valid
74479	Eye Tracker			595	700	Valid	Valid
74483	Eye Tracker			592	704	Valid	Valid
74486	Eye Tracker			592	699	Valid	Valid
74489	Eye Tracker			587	702	Valid	Valid
74493	Eye Tracker			579	701	Valid	Valid
74496	Eye Tracker			579	701	Valid	Valid
74499	Eye Tracker			587	699	Valid	Valid
74503	Eye Tracker			589	699	Valid	Valid
74506	Eye Tracker			589	699	Valid	Valid
74509	Eye Tracker			587	697	Valid	Valid
74513	Eye Tracker			591	698	Valid	Valid
74516	Eye Tracker			589	699	Valid	Valid
74519	Eye Tracker			588	699	Valid	Valid
74523	Eye Tracker			589	700	Valid	Valid
74526	Eye Tracker			588	696	Valid	Valid
74529	Eye Tracker			587	700	Valid	Valid
74533	Eye Tracker			591	702	Valid	Valid
74536	Eye Tracker			593	698	Valid	Valid
74539	Eye Tracker			588	704	Valid	Valid
74543	Eye Tracker			593	699	Valid	Valid
74546	Eye Tracker			593	701	Valid	Valid
74549	Eye Tracker			589	700	Valid	Valid
74553	Eye Tracker			591	704	Valid	Valid
74556	Eye Tracker			592	702	Valid	Valid
74559	Eye Tracker			592	695	Valid	Valid
74563	Eye Tracker			590	701	Valid	Valid
74566	Eye Tracker			593	700	Valid	Valid
74569	Eye Tracker			593	700	Valid	Valid
74573	Eye Tracker			590	699	Valid	Valid
74576	Eye Tracker			591	700	Valid	Valid
74579	Eye Tracker			591	701	Valid	Valid
74583	Eye Tracker			588	703	Valid	Valid
74586	Eye Tracker			590	696	Valid	Valid
74589	Eye Tracker			592	699	Valid	Valid
74593	Eye Tracker			590	699	Valid	Valid
74596	Eye Tracker			589	697	Valid	Valid
74599	Eye Tracker			591	698	Valid	Valid
74603	Eye Tracker			591	698	Valid	Valid
74606	Eye Tracker			592	695	Valid	Valid
74609	Eye Tracker			590	700	Valid	Valid
74613	Eye Tracker			590	698	Valid	Valid
74616	Eye Tracker			590	698	Valid	Valid
74619	Eye Tracker			590	703	Valid	Valid
74623	Eye Tracker			590	699	Valid	Valid
74626	Eye Tracker			588	699	Valid	Valid
74629	Eye Tracker			587	702	Valid	Valid
74633	Eye Tracker			590	698	Valid	Valid
74636	Eye Tracker			591	702	Valid	Valid
74639	Eye Tracker			588	698	Valid	Valid
74643	Eye Tracker			589	703	Valid	Valid
74646	Eye Tracker			590	701	Valid	Valid
74648	Mouse						
74649	Eye Tracker			589	698	Valid	Valid
74653	Eye Tracker			593	699	Valid	Valid
74656	Eye Tracker			591	701	Valid	Valid
74659	Eye Tracker			590	700	Valid	Valid
74663	Eye Tracker			588	694	Valid	Valid
74666	Eye Tracker			594	699	Valid	Valid
74669	Eye Tracker			592	701	Valid	Valid
74673	Mouse						
74673	Eye Tracker			593	699	Valid	Valid
74676	Eye Tracker			590	699	Valid	Valid
74679	Eye Tracker			590	698	Valid	Valid
74683	Eye Tracker			589	701	Valid	Valid
74686	Eye Tracker			587	702	Valid	Valid
74689	Eye Tracker			589	700	Valid	Valid
74693	Eye Tracker			588	700	Valid	Valid
74696	Eye Tracker			586	703	Valid	Valid
74699	Eye Tracker			587	703	Valid	Valid
74703	Eye Tracker			587	699	Valid	Valid
74706	Eye Tracker			589	700	Valid	Valid
74709	Eye Tracker			589	700	Valid	Valid
74713	Eye Tracker			589	703	Valid	Valid
74716	Eye Tracker			587	702	Valid	Valid
74719	Eye Tracker			589	703	Valid	Valid
74721	Mouse						
74723	Eye Tracker			588	700	Valid	Valid
74726	Eye Tracker			590	702	Valid	Valid
74729	Eye Tracker			587	706	Valid	Valid
74733	Eye Tracker			590	701	Valid	Valid
74736	Eye Tracker			593	696	Valid	Valid
74739	Eye Tracker			591	698	Valid	Valid
74743	Eye Tracker			592	702	Valid	Valid
74746	Eye Tracker			590	702	Valid	Valid
74749	Eye Tracker			591	700	Valid	Valid
74753	Mouse						
74753	Eye Tracker			589	704	Valid	Valid
74756	Eye Tracker			590	706	Valid	Valid
74759	Eye Tracker			591	702	Valid	Valid
74763	Eye Tracker			591	705	Valid	Valid
74766	Eye Tracker			592	703	Valid	Valid
74769	Eye Tracker			591	703	Valid	Valid
74773	Eye Tracker			591	701	Valid	Valid
74776	Eye Tracker			589	704	Valid	Valid
74779	Eye Tracker			594	701	Valid	Valid
74783	Eye Tracker			588	705	Valid	Valid
74786	Eye Tracker			592	701	Valid	Valid
74789	Eye Tracker			592	706	Valid	Valid
74793	Mouse						
74793	Eye Tracker			594	700	Valid	Valid
74796	Eye Tracker			590	705	Valid	Valid
74799	Eye Tracker			590	700	Valid	Valid
74803	Eye Tracker			591	702	Valid	Valid
74806	Eye Tracker			588	703	Valid	Valid
74809	Eye Tracker			591	704	Valid	Valid
74813	Eye Tracker			590	702	Valid	Valid
74816	Eye Tracker			592	710	Valid	Valid
74819	Eye Tracker			592	706	Valid	Valid
74823	Eye Tracker			588	705	Valid	Valid
74826	Eye Tracker			592	704	Valid	Valid
74829	Eye Tracker			587	705	Valid	Valid
74833	Eye Tracker			588	700	Valid	Valid
74836	Eye Tracker			590	701	Valid	Valid
74839	Eye Tracker			589	702	Valid	Valid
74843	Eye Tracker			590	706	Valid	Valid
74846	Eye Tracker			588	701	Valid	Valid
74849	Mouse						
74849	Eye Tracker			591	705	Valid	Valid
74853	Eye Tracker			592	702	Valid	Valid
74856	Eye Tracker			588	701	Valid	Valid
74859	Eye Tracker			591	703	Valid	Valid
74863	Eye Tracker			593	705	Valid	Valid
74866	Eye Tracker			592	702	Valid	Valid
74869	Eye Tracker			588	704	Valid	Valid
74873	Mouse						
74873	Eye Tracker			591	708	Valid	Valid
74876	Eye Tracker			587	705	Valid	Valid
74879	Eye Tracker			590	707	Valid	Valid
74883	Eye Tracker			587	705	Valid	Valid
74886	Eye Tracker			589	706	Valid	Valid
74889	Eye Tracker			590	703	Valid	Valid
74893	Eye Tracker			590	709	Valid	Valid
74896	Eye Tracker			590	704	Valid	Valid
74899	Eye Tracker			591	702	Valid	Valid
74903	Eye Tracker			587	705	Valid	Valid
74906	Eye Tracker			588	705	Valid	Valid
74909	Eye Tracker			590	707	Valid	Valid
74913	Eye Tracker			590	703	Valid	Valid
74916	Eye Tracker			588	707	Valid	Valid
74919	Eye Tracker			588	710	Valid	Valid
74923	Eye Tracker			589	701	Valid	Valid
74926	Eye Tracker			589	705	Valid	Valid
74929	Eye Tracker			589	708	Valid	Valid
74933	Eye Tracker			588	703	Valid	Valid
74936	Eye Tracker			589	707	Valid	Valid
74939	Eye Tracker			589	705	Valid	Valid
74943	Eye Tracker			594	704	Valid	Valid
74946	Eye Tracker			589	705	Valid	Valid
74949	Eye Tracker			591	706	Valid	Valid
74953	Eye Tracker			589	703	Valid	Valid
74956	Eye Tracker			588	705	Valid	Valid
74959	Eye Tracker			588	705	Valid	Valid
74963	Eye Tracker			587	709	Valid	Valid
74966	Eye Tracker			587	705	Valid	Valid
74969	Eye Tracker			591	707	Valid	Valid
74973	Eye Tracker			585	707	Valid	Valid
74976	Eye Tracker			589	706	Valid	Valid
74979	Eye Tracker			586	707	Valid	Valid
74983	Eye Tracker			589	707	Valid	Valid
74986	Eye Tracker			586	704	Valid	Valid
74989	Eye Tracker			589	706	Valid	Valid
74993	Eye Tracker			591	705	Valid	Valid
74996	Eye Tracker			588	710	Valid	Valid
74999	Eye Tracker			587	707	Valid	Valid
75003	Eye Tracker			591	702	Valid	Valid
75006	Eye Tracker			589	707	Valid	Valid
75009	Eye Tracker			587	706	Valid	Valid
75013	Eye Tracker			589	708	Valid	Valid
75016	Eye Tracker			591	704	Valid	Valid
75019	Eye Tracker			587	705	Valid	Valid
75023	Eye Tracker			588	707	Valid	Valid
75026	Eye Tracker			587	706	Valid	Valid
75029	Eye Tracker			591	704	Valid	Valid
75033	Eye Tracker			586	710	Valid	Valid
75036	Eye Tracker			589	706	Valid	Valid
75039	Eye Tracker			592	708	Valid	Valid
75043	Eye Tracker			590	707	Valid	Valid
75046	Eye Tracker			591	710	Valid	Valid
75049	Eye Tracker			587	706	Valid	Valid
75053	Eye Tracker			589	710	Valid	Valid
75056	Eye Tracker			589	706	Valid	Valid
75059	Eye Tracker			588	704	Valid	Valid
75063	Eye Tracker			592	703	Valid	Valid
75066	Eye Tracker			588	704	Valid	Valid
75069	Eye Tracker			589	707	Valid	Valid
75073	Eye Tracker			589	702	Valid	Valid
75076	Eye Tracker			592	707	Valid	Valid
75079	Eye Tracker			591	699	Valid	Valid
75083	Eye Tracker			596	707	Valid	Valid
75086	Eye Tracker			591	705	Valid	Valid
75089	Eye Tracker			593	703	Valid	Valid
75093	Eye Tracker			595	705	Valid	Valid
75096	Eye Tracker			589	709	Valid	Valid
75099	Eye Tracker			592	710	Valid	Valid
75103	Eye Tracker			591	707	Valid	Valid
75106	Eye Tracker			592	706	Valid	Valid
75109	Eye Tracker			592	704	Valid	Valid
75113	Eye Tracker			591	708	Valid	Valid
75116	Eye Tracker			591	703	Valid	Valid
75119	Eye Tracker			592	704	Valid	Valid
75123	Eye Tracker			594	705	Valid	Valid
75126	Eye Tracker			588	708	Valid	Valid
75129	Eye Tracker			590	702	Valid	Valid
75133	Eye Tracker			589	702	Valid	Valid
75136	Eye Tracker			589	705	Valid	Valid
75139	Eye Tracker			595	703	Valid	Valid
75143	Eye Tracker			592	705	Valid	Valid
75146	Eye Tracker			592	705	Valid	Valid
75149	Eye Tracker			594	703	Valid	Valid
75153		MouseEvent	Down, Left				
75153	Mouse						
75153	Eye Tracker			593	703	Valid	Valid
75156	Eye Tracker			591	703	Valid	Valid
75159	Eye Tracker			590	706	Valid	Valid
75163	Eye Tracker			591	709	Valid	Valid
75166	Eye Tracker			591	707	Valid	Valid
75169	Eye Tracker			589	706	Valid	Valid
75173	Eye Tracker			593	707	Valid	Valid
75176	Eye Tracker			590	708	Valid	Valid
75179		ImageStimulusEnd	InnenUntenLinks - Kopie				
75179		ImageStimulusStart	InnenUntenLinks				
75179	Eye Tracker			592	707	Valid	Valid
75183	Eye Tracker			591	706	Valid	Valid
75186	Eye Tracker			589	707	Valid	Valid
75189	Eye Tracker			588	709	Valid	Valid
75193	Eye Tracker			592	704	Valid	Valid
75196	Eye Tracker			589	706	Valid	Valid
75199	Eye Tracker			591	704	Valid	Valid
75203	Eye Tracker			591	705	Valid	Valid
75206	Eye Tracker			592	708	Valid	Valid
75209	Eye Tracker			593	709	Valid	Valid
75213	Eye Tracker			592	711	Valid	Valid
75216	Eye Tracker			594	707	Valid	Valid
75219	Eye Tracker			595	707	Valid	Valid
75223	Eye Tracker			593	708	Valid	Valid
75226	Eye Tracker			595	708	Valid	Valid
75229	Eye Tracker			592	706	Valid	Valid
75233	Eye Tracker			592	703	Valid	Valid
75236	Eye Tracker			589	706	Valid	Valid
75239	Eye Tracker			590	706	Valid	Valid
75243	Eye Tracker			590	703	Valid	Valid
75246	Eye Tracker			592	707	Valid	Valid
75249	Eye Tracker			593	705	Valid	Valid
75253	Eye Tracker			592	705	Valid	Valid
75256	Eye Tracker			592	704	Valid	Valid
75257		MouseEvent	Up, Left				
75257	Mouse						
75259	Eye Tracker			594	703	Valid	Valid
75263	Eye Tracker			595	705	Valid	Valid
75266	Eye Tracker			597	706	Valid	Valid
75269	Eye Tracker			597	703	Valid	Valid
75273	Eye Tracker			592	706	Valid	Valid
75276	Eye Tracker			589	705	Valid	Valid
75279	Eye Tracker			592	705	Valid	Valid
75283	Eye Tracker			593	707	Valid	Valid
75286	Eye Tracker			592	708	Valid	Valid
75289	Eye Tracker			592	705	Valid	Valid
75293	Eye Tracker			591	705	Valid	Valid
75296	Eye Tracker			597	706	Valid	Valid
75299	Eye Tracker			595	708	Valid	Valid
75303	Eye Tracker			593	701	Valid	Valid
75306	Eye Tracker			593	704	Valid	Valid
75309	Eye Tracker			595	707	Valid	Valid
75313	Eye Tracker			594	706	Valid	Valid
75316	Eye Tracker			595	701	Valid	Valid
75319	Eye Tracker			593	702	Valid	Valid
75323	Eye Tracker			594	702	Valid	Valid
75326	Eye Tracker			591	706	Valid	Valid
75329	Eye Tracker			591	703	Valid	Valid
75333	Eye Tracker			592	704	Valid	Valid
75336	Eye Tracker			595	705	Valid	Valid
75339	Eye Tracker			595	701	Valid	Valid
75343	Eye Tracker			590	706	Valid	Valid
75346	Eye Tracker			591	699	Valid	Valid
75349	Eye Tracker			595	704	Valid	Valid
75353	Eye Tracker			591	705	Valid	Valid
75356	Eye Tracker			595	700	Valid	Valid
75359	Eye Tracker			592	707	Valid	Valid
75363	Eye Tracker			596	702	Valid	Valid
75366	Eye Tracker			592	706	Valid	Valid
75369	Eye Tracker			594	701	Valid	Valid
75373	Eye Tracker			592	705	Valid	Valid
75376	Eye Tracker			593	704	Valid	Valid
75379	Eye Tracker			590	708	Valid	Valid
75383	Eye Tracker			592	702	Valid	Valid
75386	Eye Tracker			593	701	Valid	Valid
75389	Eye Tracker			591	706	Valid	Valid
75393	Eye Tracker			592	704	Valid	Valid
75396	Eye Tracker			591	704	Valid	Valid
75399	Eye Tracker			591	703	Valid	Valid
75403	Eye Tracker			589	707	Valid	Valid
75406	Eye Tracker			594	698	Valid	Valid
75409	Eye Tracker			594	705	Valid	Valid
75413	Eye Tracker			594	704	Valid	Valid
75416	Eye Tracker			592	704	Valid	Valid
75419	Eye Tracker			592	702	Valid	Valid
75423	Eye Tracker			592	702	Valid	Valid
75426	Eye Tracker			591	703	Valid	Valid
75429	Eye Tracker			588	702	Valid	Valid
75433	Eye Tracker			589	700	Valid	Valid
75436	Eye Tracker			590	698	Valid	Valid
75439	Eye Tracker			592	706	Valid	Valid
75443	Eye Tracker			590	703	Valid	Valid
75446	Eye Tracker			591	701	Valid	Valid
75449	Eye Tracker			592	703	Valid	Valid
75453	Eye Tracker			593	700	Valid	Valid
75456	Eye Tracker			593	706	Valid	Valid
75459	Eye Tracker			591	705	Valid	Valid
75463	Eye Tracker			595	699	Valid	Valid
75466	Eye Tracker			594	701	Valid	Valid
75469	Eye Tracker			590	707	Valid	Valid
75473	Eye Tracker			592	702	Valid	Valid
75476	Eye Tracker			591	703	Valid	Valid
75479	Eye Tracker			594	698	Valid	Valid
75483	Eye Tracker			591	703	Valid	Valid
75486	Eye Tracker			593	704	Valid	Valid
75489	Eye Tracker			591	704	Valid	Valid
75493	Eye Tracker			594	705	Valid	Valid
75496	Eye Tracker			589	702	Valid	Valid
75499	Eye Tracker			591	701	Valid	Valid
75503	Eye Tracker			586	702	Valid	Valid
75506	Eye Tracker			590	703	Valid	Valid
75509	Eye Tracker			588	701	Valid	Valid
75513	Eye Tracker			589	705	Valid	Valid
75516	Eye Tracker			589	706	Valid	Valid
75519	Eye Tracker			587	703	Valid	Valid
75523	Eye Tracker			590	702	Valid	Valid
75526	Eye Tracker			590	704	Valid	Valid
75529	Eye Tracker			589	709	Valid	Valid
75533	Eye Tracker			589	704	Valid	Valid
75536	Eye Tracker			591	704	Valid	Valid
75539	Eye Tracker			591	704	Valid	Valid
75543	Eye Tracker			586	704	Valid	Valid
75546	Eye Tracker			588	701	Valid	Valid
75549	Eye Tracker			588	699	Valid	Valid
75553	Eye Tracker			591	705	Valid	Valid
75556	Eye Tracker			589	705	Valid	Valid
75559	Eye Tracker			586	706	Valid	Valid
75563	Eye Tracker			587	702	Valid	Valid
75566	Eye Tracker			586	705	Valid	Valid
75569	Eye Tracker			589	698	Valid	Valid
75573	Eye Tracker			587	709	Valid	Valid
75576	Eye Tracker			593	705	Valid	Valid
75579	Eye Tracker			591	705	Valid	Valid
75583	Eye Tracker			590	702	Valid	Valid
75585	Mouse						
75586	Eye Tracker			585	705	Valid	Valid
75589	Eye Tracker			589	703	Valid	Valid
75593	Eye Tracker			592	706	Valid	Valid
75596	Eye Tracker			593	703	Valid	Valid
75599	Eye Tracker			589	709	Valid	Valid
75600	Mouse						
75603	Eye Tracker			589	705	Valid	Valid
75606	Eye Tracker			591	705	Valid	Valid
75609	Eye Tracker			593	706	Valid	Valid
75613	Eye Tracker			589	707	Valid	Valid
75616	Eye Tracker			593	702	Valid	Valid
75617	Mouse						
75619	Eye Tracker			590	705	Valid	Valid
75623	Eye Tracker			592	705	Valid	Valid
75626	Eye Tracker			590	706	Valid	Valid
75629	Eye Tracker			594	705	Valid	Valid
75633	Eye Tracker			591	707	Valid	Valid
75636	Eye Tracker			588	709	Valid	Valid
75639	Eye Tracker			594	706	Valid	Valid
75643	Eye Tracker			594	703	Valid	Valid
75646	Eye Tracker			589	704	Valid	Valid
75649	Eye Tracker			593	705	Valid	Valid
75653	Eye Tracker			591	707	Valid	Valid
75656	Eye Tracker			594	707	Valid	Valid
75659	Eye Tracker			592	707	Valid	Valid
75663	Eye Tracker			589	708	Valid	Valid
75665	Mouse						
75666	Eye Tracker			589	705	Valid	Valid
75669	Eye Tracker			591	710	Valid	Valid
75673	Eye Tracker			588	706	Valid	Valid
75676	Eye Tracker			589	706	Valid	Valid
75679	Eye Tracker			592	710	Valid	Valid
75680	Mouse						
75683	Eye Tracker			595	708	Valid	Valid
75686	Eye Tracker			592	702	Valid	Valid
75689	Eye Tracker			592	709	Valid	Valid
75693	Eye Tracker			593	708	Valid	Valid
75696	Eye Tracker			593	710	Valid	Valid
75699	Eye Tracker			595	706	Valid	Valid
75703	Eye Tracker			591	709	Valid	Valid
75706	Eye Tracker			594	708	Valid	Valid
75709	Eye Tracker			592	704	Valid	Valid
75712	Mouse						
75713	Eye Tracker			594	704	Valid	Valid
75716	Eye Tracker			592	706	Valid	Valid
75719	Eye Tracker			592	706	Valid	Valid
75723	Eye Tracker			591	706	Valid	Valid
75726	Eye Tracker			589	708	Valid	Valid
75729	Eye Tracker			593	707	Valid	Valid
75733	Eye Tracker			592	706	Valid	Valid
75736	Eye Tracker			589	706	Valid	Valid
75739	Eye Tracker			594	708	Valid	Valid
75743	Eye Tracker			593	709	Valid	Valid
75746	Eye Tracker			591	708	Valid	Valid
75749	Eye Tracker			590	705	Valid	Valid
75753	Eye Tracker			594	704	Valid	Valid
75756	Eye Tracker			596	703	Valid	Valid
75759	Eye Tracker			591	704	Valid	Valid
75763	Eye Tracker			592	704	Valid	Valid
75766	Eye Tracker			590	705	Valid	Valid
75769	Eye Tracker			593	710	Valid	Valid
75773	Eye Tracker			595	705	Valid	Valid
75776	Eye Tracker			592	709	Valid	Valid
75779	Eye Tracker			591	705	Valid	Valid
75783	Eye Tracker			591	708	Valid	Valid
75786	Eye Tracker			591	707	Valid	Valid
75789	Eye Tracker			593	707	Valid	Valid
75793	Eye Tracker			595	710	Valid	Valid
75796	Eye Tracker			594	706	Valid	Valid
75799	Eye Tracker			591	706	Valid	Valid
75803	Eye Tracker			595	707	Valid	Valid
75806	Eye Tracker			594	707	Valid	Valid
75809	Eye Tracker			593	707	Valid	Valid
75813	Eye Tracker			593	704	Valid	Valid
75816	Eye Tracker			593	707	Valid	Valid
75819	Eye Tracker			593	706	Valid	Valid
75823	Eye Tracker			591	706	Valid	Valid
75826	Eye Tracker			594	705	Valid	Valid
